State District,Crop,Rendimento_Medio,Rendimento_Std_Dev,Contagem_Registros,Coef_Variacao_Rendimento (%)
RAJASTHAN - AJMER,WHEAT,2.4086363636363637,0.7602211172982156,22,31.562303416797022
UTTAR PRADESH - LALITPUR,RICE,0.664,0.20956303745333207,25,31.560698411646392
CHHATTISGARH - GARIYABAND,RICE,1.4925,0.47040256316114115,8,31.517759675788355
TELANGANA - MEDAK,MAIZE,3.390833333333333,1.0678053817682944,12,31.490942691618418
BIHAR - BHAGALPUR,BARLEY,0.9180952380952382,0.28862811795836957,21,31.437709943598342
RAJASTHAN - KOTA,MAIZE,1.497272727272727,0.47000690793486594,22,31.390868168084552
JAMMU AND KASHMIR - PULWAMA,WHEAT,1.4161111111111113,0.4444181773283686,18,31.3830019298181
BIHAR - MUNGER,BARLEY,0.9276470588235294,0.2910440132472386,17,31.374433894756226
MADHYA PRADESH - SEHORE,WHEAT,2.2981818181818183,0.7207577782388304,22,31.362086869569357
MAHARASHTRA - CHANDRAPUR,RICE,1.4522727272727272,0.4551353677312178,44,31.33952453861281
ANDHRA PRADESH - RANGAREDDI,WHEAT,0.783125,0.2453220672232049,16,31.32604210352178
MADHYA PRADESH - DATIA,MAIZE,1.2477272727272728,0.39083466018475327,22,31.323725042129585
BIHAR - MADHEPURA,RICE,1.6040625,0.5023365050299592,64,31.316516970502033
JAMMU AND KASHMIR - POONCH,WHEAT,1.4566666666666666,0.456083067769329,18,31.31005041894707
JHARKHAND - PAKUR,MAIZE,1.463888888888889,0.45811813129609075,18,31.294597204287033
CHHATTISGARH - BIJAPUR,MAIZE,1.785,0.5582521424459153,12,31.274629828902818
JHARKHAND - SAHEBGANJ,RICE,1.0096153846153846,0.3155373926396777,26,31.253227461453797
RAJASTHAN - SIROHI,RICE,1.625,0.5077817520276873,14,31.24810781708845
MAHARASHTRA - CHANDRAPUR,WHEAT,0.8531818181818182,0.2663221529979982,22,31.215169770676404
ARUNACHAL PRADESH - UPPER SIANG,MAIZE,1.464090909090909,0.45699493683669223,22,31.213562900984876
MAHARASHTRA - PARBHANI,RICE,0.36947368421052634,0.11525207562414014,19,31.193581721633368
JAMMU AND KASHMIR - RAJAURI,WHEAT,1.5838888888888887,0.49403666080790226,18,31.19137107871709
JAMMU AND KASHMIR - KATHUA,RICE,1.6605263157894736,0.5177888210051418,19,31.182211090642454
JAMMU AND KASHMIR - REASI,RICE,1.126,0.3509099282975302,10,31.16429203352844
WEST BENGAL - MURSHIDABAD,MAIZE,3.9310869565217392,1.2240610519648105,46,31.137979533474137
MADHYA PRADESH - MANDLA,MAIZE,1.585909090909091,0.49378671982478906,22,31.13587800557569
SIKKIM - EAST DISTRICT,MAIZE,1.5235999999999998,0.4743493789743308,25,31.13345884578176
MAHARASHTRA - HINGOLI,RICE,0.46846153846153843,0.14582216074418375,13,31.127883245884874
CHHATTISGARH - DURG,MAIZE,1.2210526315789474,0.380042318357693,19,31.124155382742096
MADHYA PRADESH - RAISEN,BARLEY,2.2966666666666664,0.7148179529658955,18,31.12414889546715
HIMACHAL PRADESH - KANGRA,WHEAT,1.52,0.47290591030351903,21,31.11223094102099
BIHAR - MADHUBANI,WHEAT,1.624090909090909,0.5052642787116375,22,31.11059090863707
MAHARASHTRA - BEED,RICE,0.45428571428571424,0.14119388898147922,21,31.080415813533165
BIHAR - BANKA,WHEAT,2.013181818181818,0.6254475453902046,22,31.067613453566274
WEST BENGAL - DINAJPUR UTTAR,RICE,2.2645454545454546,0.7032631235739729,66,31.05537679371217
CHHATTISGARH - RAJNANDGAON,WHEAT,0.9642105263157895,0.29943123472257427,19,31.054549452668727
UTTAR PRADESH - SHAHJAHANPUR,MAIZE,1.7148979591836735,0.5325219966074156,49,31.05269288797259
TELANGANA - KOMARAM BHEEM ASIFABAD,MAIZE,5.291666666666667,1.6427588583436912,6,31.044261889959518
MAHARASHTRA - BEED,WHEAT,1.0427272727272727,0.3231273052703151,22,30.988669206394647
JAMMU AND KASHMIR - UDHAMPUR,RICE,1.141578947368421,0.3529126923490463,19,30.914435936523194
MADHYA PRADESH - DHAR,WHEAT,2.4095454545454547,0.74450672242785,22,30.89822277572665
UTTAR PRADESH - FIROZABAD,MAIZE,2.0804347826086955,0.6422389881301167,46,30.870421582011883
MADHYA PRADESH - MORENA,RICE,2.3065,0.7109317459281312,20,30.82296752343946
JAMMU AND KASHMIR - RAMBAN,WHEAT,0.9645454545454545,0.2972999709506759,11,30.82280565935377
BIHAR - SUPAUL,RICE,1.4573846153846155,0.44919468539222007,65,30.821972501313528
ARUNACHAL PRADESH - EAST KAMENG,WHEAT,2.1322727272727273,0.6566359563873876,22,30.79512052978582
HIMACHAL PRADESH - SOLAN,MAIZE,2.2923809523809524,0.705605447554827,21,30.780461983073053
CHHATTISGARH - MAHASAMUND,RICE,1.3452631578947367,0.41341892152919485,19,30.731453478304783
MADHYA PRADESH - RATLAM,RICE,0.7133333333333334,0.2191158705020755,18,30.717178107767594
ASSAM - DIBRUGARH,RICE,1.7971212121212121,0.5518939841101456,66,30.70989204221365
CHHATTISGARH - BILASPUR,RICE,1.5042105263157894,0.4618118398640257,19,30.701276967867347
MADHYA PRADESH - RATLAM,MAIZE,2.2177272727272728,0.6803425734995696,22,30.677467958578664
GUJARAT - PORBANDAR,MAIZE,1.3433333333333335,0.411865673895426,3,30.65997572422526
MADHYA PRADESH - MORENA,BARLEY,1.9490476190476191,0.5974102841590926,21,30.65139498495222
JAMMU AND KASHMIR - SRINAGAR,RICE,2.3805263157894734,0.728998351501036,19,30.623410741807838
MADHYA PRADESH - HOSHANGABAD,WHEAT,3.186363636363636,0.975209601180057,22,30.605722148304217
UTTAR PRADESH - HARDOI,MAIZE,1.7583673469387755,0.537631173679098,49,30.575589032353527
ODISHA - DEOGARH,MAIZE,1.2078431372549019,0.3690653802539069,51,30.555737650891647
CHHATTISGARH - BEMETARA,MAIZE,1.3725,0.4193447269252351,8,30.553349867048098
TRIPURA - UNAKOTI,RICE,2.643529411764706,0.8076349823440552,17,30.55139007532029
UTTAR PRADESH - ETAWAH,MAIZE,1.9982,0.6104387515449481,50,30.549432066106903
UTTAR PRADESH - AGRA,MAIZE,1.912857142857143,0.5842371958762094,42,30.54264653572416
CHHATTISGARH - SURGUJA,MAIZE,1.5589473684210526,0.4759889673889756,19,30.532715666409644
ANDHRA PRADESH - WARANGAL,WHEAT,0.7877777777777778,0.23993633414813278,9,30.457362585799647
WEST BENGAL - KALIMPONG,MAIZE,2.1719999999999997,0.6611505123646203,5,30.43971051402488
KARNATAKA - GADAG,RICE,2.534090909090909,0.7713453007173178,44,30.438738324270837
BIHAR - SAMASTIPUR,WHEAT,2.5749999999999997,0.7831180048522761,22,30.41234970300102
TAMIL NADU - TIRUPPUR,MAIZE,7.463529411764705,2.269256324152449,17,30.40460081225696
GUJARAT - AMRELI,MAIZE,1.4805263157894737,0.4496723953701124,19,30.372468937192092
CHHATTISGARH - KANKER,MAIZE,1.8978947368421053,0.5757659530994672,19,30.337085715168822
BIHAR - SARAN,RICE,1.5791525423728814,0.4790410252951607,59,30.335323057222794
ARUNACHAL PRADESH - DIBANG VALLEY,WHEAT,1.7419999999999998,0.5281761069946274,5,30.32009799050674
GUJARAT - ANAND,MAIZE,1.5742105263157895,0.4770897398635197,19,30.306603334693662
MAHARASHTRA - NANDURBAR,WHEAT,1.8329999999999997,0.5554618751425181,20,30.30343017689679
ODISHA - GAJAPATI,MAIZE,1.5069444444444444,0.4565323924945801,36,30.295237105631124
BIHAR - PASHCHIM CHAMPARAN,RICE,1.6496666666666668,0.49965061239157593,60,30.28797407910139
SIKKIM - NORTH DISTRICT,RICE,1.385,0.41919139849408715,22,30.266526967082104
ASSAM - GOLAGHAT,WHEAT,0.9354545454545454,0.28312419069960687,22,30.265948471289366
WEST BENGAL - HOWRAH,WHEAT,1.8047619047619048,0.5461100534472794,21,30.25939610130044
MADHYA PRADESH - CHHATARPUR,MAIZE,0.8613636363636363,0.26062736498039374,22,30.25753049904307
UTTARAKHAND - PAURI GARHWAL,WHEAT,1.1442105263157896,0.34607827935106894,19,30.24603177401246
BIHAR - SHEOHAR,BARLEY,1.3066666666666666,0.3948839491968917,12,30.2207103977213
MADHYA PRADESH - HOSHANGABAD,BARLEY,1.6764705882352942,0.5066056303535151,17,30.218581459683357
NAGALAND - MOKOKCHUNG,BARLEY,1.364,0.41189110904981396,15,30.19729538488372
WEST BENGAL - MALDAH,RICE,2.7596969696969693,0.8327211550960636,66,30.174369296332603
MAHARASHTRA - NAGPUR,RICE,1.5868421052631578,0.4783818742790025,38,30.14678478043465
TRIPURA - GOMATI,RICE,2.5564705882352943,0.7702429906892256,17,30.129155181124794
CHHATTISGARH - KABIRDHAM,WHEAT,0.9731578947368422,0.2930311441843482,19,30.111366898337565
MADHYA PRADESH - SHIVPURI,BARLEY,1.572857142857143,0.4735941601956558,21,30.11043706966022
ASSAM - SIVASAGAR,RICE,1.8798484848484847,0.5659668172503033,66,30.10704436086082
CHHATTISGARH - DHAMTARI,RICE,2.024736842105263,0.6092287330082249,19,30.089279769057114
MADHYA PRADESH - NARSINGHPUR,MAIZE,2.0095454545454547,0.60403782026599,22,30.05843032312096
KARNATAKA - DAVANGERE,WHEAT,0.9942857142857142,0.2988238850656257,21,30.054126371542818
GUJARAT - DANG,MAIZE,1.3655555555555554,0.4101681466139613,18,30.036723511193266
ASSAM - NAGAON,RICE,1.8746969696969698,0.5629680130193755,66,30.02981399763904
TELANGANA - NIZAMABAD,WHEAT,1.5999999999999999,0.4802082881417187,6,30.01301800885742
WEST BENGAL - MEDINIPUR EAST,RICE,2.3915873015873013,0.7167381452583694,63,29.96913994244195
HIMACHAL PRADESH - MANDI,BARLEY,1.4052380952380954,0.42070915188071495,21,29.938638392053583
TELANGANA - NIRMAL,MAIZE,6.7316666666666665,2.013826374508653,6,29.915717373240696
GUJARAT - MAHISAGAR,MAIZE,1.9,0.5681171911297376,15,29.90090479630198
MADHYA PRADESH - RAISEN,MAIZE,1.6721739130434783,0.499872315712533,23,29.89356022201835
UTTAR PRADESH - MATHURA,MAIZE,1.9518604651162792,0.5833615876720091,43,29.88746368389895
CHHATTISGARH - MAHASAMUND,MAIZE,1.3321052631578947,0.3970947122870257,19,29.809559594837964
JAMMU AND KASHMIR - JAMMU,RICE,1.6978947368421051,0.5060805705217788,19,29.806357222299436
CHHATTISGARH - BALRAMPUR,MAIZE,2.283,0.6803928603714507,10,29.802578202866876
CHHATTISGARH - RAJNANDGAON,MAIZE,1.332105263157895,0.396828803661232,19,29.789598062281343
UTTAR PRADESH - BANDA,RICE,1.3409090909090908,0.3992601382665917,22,29.775332345305145
UTTAR PRADESH - MAINPURI,MAIZE,2.052127659574468,0.6108829538862182,47,29.7682725066379
CHHATTISGARH - RAJNANDGAON,RICE,1.2610526315789474,0.3749354720310343,19,29.731944777085356
KERALA - IDUKKI,MAIZE,2.1485714285714286,0.6386555819696187,7,29.724661394862572
KARNATAKA - YADAGIRI,RICE,2.205,0.6552633058549823,26,29.71715672811711
CHHATTISGARH - RAIGARH,RICE,1.313157894736842,0.3892450332456828,19,29.641906339350598
UTTAR PRADESH - RAE BARELI,BARLEY,1.7722727272727274,0.525039062657263,22,29.62518435101253
UTTAR PRADESH - AMROHA,MAIZE,1.584468085106383,0.4690453232510104,47,29.60269933234522
ASSAM - KARBI ANGLONG,RICE,1.5283333333333333,0.4520741373281886,66,29.579550970219536
SIKKIM - WEST DISTRICT,WHEAT,1.2255555555555555,0.36251121235758677,18,29.57933736371968
RAJASTHAN - TONK,RICE,1.6266666666666665,0.4811395204046723,15,29.578249205205264
MAHARASHTRA - BHANDARA,RICE,1.8227272727272728,0.5391266134085873,44,29.578018690745434
MADHYA PRADESH - SHEOPUR,WHEAT,3.1376190476190478,0.9275446337611183,21,29.562053891308977
MADHYA PRADESH - MANDSAUR,BARLEY,2.614117647058823,0.7723426929117133,17,29.545062510124048
UTTAR PRADESH - SONBHADRA,WHEAT,1.679090909090909,0.4960021994086133,22,29.539925249024073
HARYANA - MAHENDRAGARH,BARLEY,3.498947368421053,1.0335477989099386,19,29.53882096764265
BIHAR - NALANDA,WHEAT,2.205909090909091,0.6514062377503662,22,29.53005817125089
UTTAR PRADESH - SIDDHARTH NAGAR,RICE,1.9703703703703705,0.5818107112314997,27,29.527987224155062
MAHARASHTRA - PUNE,RICE,1.4127272727272726,0.41625520809762645,22,29.46465436984486
HIMACHAL PRADESH - KINNAUR,BARLEY,1.8514285714285716,0.5454107233478793,21,29.458912526505827
HARYANA - GURGAON,BARLEY,3.4259090909090912,1.0090054466364349,22,29.452195603027153
TRIPURA - KHOWAI,RICE,2.584705882352941,0.7606996585961081,17,29.430801538766133
ASSAM - KOKRAJHAR,WHEAT,1.4963636363636363,0.44029801005947966,22,29.424532871532662
WEST BENGAL - HOWRAH,RICE,2.3042424242424246,0.677388788728874,66,29.39746189907001
BIHAR - DEOGHAR,RICE,1.4816666666666667,0.43554180817306926,6,29.395397626978802
UTTAR PRADESH - JAUNPUR,MAIZE,1.7273469387755103,0.5072465521083905,49,29.365643966577426
MADHYA PRADESH - VIDISHA,BARLEY,2.0140000000000002,0.5907746921137579,20,29.33340080008728
CHHATTISGARH - BEMETARA,BARLEY,0.608,0.1779606698121807,5,29.26984700858235
MADHYA PRADESH - DEWAS,WHEAT,2.54,0.742826006673485,22,29.245118372971852
MAHARASHTRA - WARDHA,RICE,0.77,0.22516660498395402,11,29.242416231682338
MADHYA PRADESH - KHANDWA,BARLEY,1.8677777777777775,0.5461176104507567,9,29.238896454829334
BIHAR - GOPALGANJ,WHEAT,2.415909090909091,0.7059722043018077,22,29.221803376556483
NAGALAND - KIPHIRE,BARLEY,1.2,0.3496029493900505,10,29.133579115837545
HIMACHAL PRADESH - BILASPUR,BARLEY,1.3623809523809522,0.3965211818037564,21,29.105015092201626
CHHATTISGARH - KABIRDHAM,MAIZE,1.2678947368421052,0.36832321173677546,19,29.04998349106988
ARUNACHAL PRADESH - ANJAW,RICE,0.8066666666666666,0.23426684012243895,15,29.04134381683128
TRIPURA - WEST TRIPURA,MAIZE,1.2048,0.34969176903858257,25,29.024881228302
PUDUCHERRY - YANAM,RICE,3.816486486486487,1.107510261342521,37,29.019106061662253
UTTAR PRADESH - GAUTAM BUDDHA NAGAR,MAIZE,1.7664285714285715,0.5124683497776321,28,29.011552352959356
GUJARAT - SABAR KANTHA,RICE,2.1777272727272727,0.6309775621863934,22,28.974131429974236
ARUNACHAL PRADESH - UPPER SIANG,RICE,1.238181818181818,0.35869653394367135,22,28.969617278857452
WEST BENGAL - DINAJPUR DAKSHIN,MAIZE,3.786363636363636,1.096420780603199,22,28.957091444502254
GUJARAT - BHARUCH,MAIZE,1.5489285714285714,0.4482669449873077,28,28.94045298511555
UTTAR PRADESH - KANNAUJ,MAIZE,1.971372549019608,0.5703017433178446,51,28.929171383737888
JAMMU AND KASHMIR - UDHAMPUR,WHEAT,1.373888888888889,0.3973905900317113,18,28.924507159606964
UTTAR PRADESH - FARRUKHABAD,MAIZE,1.9614893617021276,0.5670057845092722,47,28.90690082648421
BIHAR - BHOJPUR,BARLEY,1.4476190476190476,0.418436431993018,21,28.905148262675585
JAMMU AND KASHMIR - KULGAM,WHEAT,1.14,0.32908965343808666,3,28.867513459481287
WEST BENGAL - MALDAH,BARLEY,1.2928571428571427,0.3729094106769478,21,28.843821820316407
BIHAR - GAYA,BARLEY,1.1185714285714285,0.32254124874635365,21,28.83510525190901
CHHATTISGARH - BASTAR,RICE,1.3731578947368421,0.3957840689565032,19,28.82291034945788
KARNATAKA - KODAGU,MAIZE,3.663469387755102,1.055557812684065,49,28.813064910879167
MANIPUR - CHURACHANDPUR,RICE,1.541304347826087,0.4434093568109607,23,28.768449101980526
RAJASTHAN - NAGAUR,MAIZE,1.4513636363636364,0.4175243985405204,22,28.767731813001717
NAGALAND - MON,BARLEY,1.3619999999999999,0.39137486597159726,15,28.735305871629755
KERALA - KOZHIKODE,RICE,1.5276190476190474,0.43880598360122625,63,28.72483059733713
CHHATTISGARH - BIJAPUR,RICE,1.4574999999999998,0.4186585721085858,12,28.72443033335066
MADHYA PRADESH - MANDSAUR,WHEAT,3.005454545454546,0.8630109378147413,22,28.71482249232351
MANIPUR - UKHRUL,RICE,1.7730434782608697,0.5089511030506199,23,28.70494205533167
MAHARASHTRA - JALGAON,RICE,1.0284615384615383,0.29506626808922526,13,28.690063464172994
MADHYA PRADESH - DAMOH,MAIZE,1.8904347826086956,0.5423138831212853,23,28.687256926838916
UTTAR PRADESH - ALIGARH,MAIZE,1.9113333333333336,0.5480983654252385,45,28.676231187229078
RAJASTHAN - HANUMANGARH,MAIZE,1.4658823529411766,0.4200901513891009,17,28.657835367635293
GUJARAT - BHAVNAGAR,RICE,1.75,0.5,4,28.57142857142857
MAHARASHTRA - GADCHIROLI,RICE,1.4938636363636364,0.426337653657291,44,28.539261769239012
WEST BENGAL - NADIA,MAIZE,2.74195652173913,0.7822577567960787,46,28.5291816479978
CHHATTISGARH - BILASPUR,MAIZE,1.513684210526316,0.4311768202169473,19,28.485255855778853
MAHARASHTRA - WASHIM,WHEAT,1.3235,0.3764833818936836,20,28.446043210705223
KERALA - MALAPPURAM,RICE,2.496984126984127,0.7102422006716803,63,28.444001425412154
MIZORAM - AIZAWL,WHEAT,0.7433333333333333,0.21126602503321093,3,28.421438345275014
RAJASTHAN - CHITTORGARH,MAIZE,2.041363636363636,0.580150189540814,22,28.41973763058987
CHHATTISGARH - RAIGARH,MAIZE,1.6963157894736844,0.48165467720159794,19,28.39416340934024
NAGALAND - TUENSANG,BARLEY,1.32,0.3740511806080629,15,28.337210652125975
MADHYA PRADESH - CHHATARPUR,WHEAT,1.8772727272727272,0.5305987796207836,22,28.264341771567164
MADHYA PRADESH - JHABUA,WHEAT,2.1104545454545454,0.5964296731202724,22,28.26072110412663
UTTAR PRADESH - ETAH,MAIZE,1.9372340425531915,0.5469945637106046,47,28.235853371113034
MADHYA PRADESH - ASHOKNAGAR,BARLEY,2.245,0.6334004687763926,14,28.213829344160025
KARNATAKA - KOLAR,RICE,2.373488372093023,0.6693418363655388,43,28.200763240954508
BIHAR - GUMLA,RICE,0.9016666666666667,0.25396193940562567,6,28.16583431485682
CHHATTISGARH - DANTEWADA,WHEAT,1.598421052631579,0.45011434544636336,19,28.15993600092494
RAJASTHAN - SAWAI MADHOPUR,WHEAT,2.8286363636363636,0.7965060335439161,22,28.15865778236567
WEST BENGAL - PARAGANAS NORTH,MAIZE,3.006333333333333,0.845868186247566,30,28.13620754787336
SIKKIM - WEST DISTRICT,MAIZE,1.4646153846153847,0.41194398424281686,26,28.12642749557048
JHARKHAND - EAST SINGHBUM,MAIZE,1.3294117647058825,0.3737223332274126,17,28.1118569241859
MEGHALAYA - SOUTH GARO HILLS,RICE,1.5718518518518518,0.44105394387943103,54,28.05951103851234
MADHYA PRADESH - SHIVPURI,WHEAT,2.2118181818181815,0.6204655422966606,22,28.0522851017808
KARNATAKA - HASSAN,MAIZE,3.064,0.8594653134362082,65,28.050434511625593
WEST BENGAL - PURULIA,RICE,2.0595454545454546,0.5774464525775577,66,28.037567770263227
HARYANA - JHAJJAR,RICE,1.9390909090909092,0.5435326168940605,22,28.030280289895288
RAJASTHAN - BARMER,MAIZE,1.4942857142857142,0.41879077626628125,21,28.02615137537255
UTTAR PRADESH - CHITRAKOOT,WHEAT,1.9181818181818182,0.5350357029799072,22,27.892856553454877
MEGHALAYA - EAST KHASI HILLS,MAIZE,2.39,0.6658685699002113,22,27.8606096192557
RAJASTHAN - ALWAR,RICE,1.6822727272727271,0.468675253780796,22,27.859647617339945
ODISHA - NABARANGPUR,MAIZE,2.468510638297872,0.6871047598229275,47,27.83479030484192
RAJASTHAN - BHILWARA,RICE,1.6822727272727271,0.4676581150307483,22,27.799185438196332
MEGHALAYA - WEST KHASI HILLS,WHEAT,1.1700000000000002,0.32502747136643256,15,27.780125757814744
MAHARASHTRA - NANDED,WHEAT,1.2168181818181818,0.33798261949729175,22,27.775934362870448
BIHAR - SAHEBGANJ,RICE,1.42,0.394106584568185,6,27.75398482874542
GUJARAT - KHEDA,RICE,2.618292682926829,0.7264258476920559,41,27.74425687505756
MAHARASHTRA - AKOLA,WHEAT,1.6313636363636363,0.45253040365677777,22,27.739395041652582
MADHYA PRADESH - SHAJAPUR,RICE,0.5572222222222222,0.15456982262188007,18,27.7393500218728
UTTARAKHAND - ALMORA,MAIZE,1.1436842105263159,0.31689834553608637,19,27.708552992110636
BIHAR - PASHCHIM CHAMPARAN,BARLEY,1.3663157894736842,0.37858230466241904,19,27.70825804540047
JAMMU AND KASHMIR - GANDERBAL,MAIZE,1.315,0.3642114770294862,10,27.69669026840199
ODISHA - BARGARH,WHEAT,1.4272727272727272,0.3949705452330991,22,27.673095525885927
MAHARASHTRA - GADCHIROLI,WHEAT,0.9113636363636364,0.2520826669877781,22,27.659943509880886
WEST BENGAL - ALIPURDUAR,MAIZE,5.145714285714286,1.4226601508307963,7,27.647476556956065
MAHARASHTRA - PARBHANI,WHEAT,1.2786363636363636,0.35291028746080927,22,27.600520171126213
MADHYA PRADESH - BHOPAL,BARLEY,1.375,0.3791437722025775,6,27.57409252382382
BIHAR - VAISHALI,WHEAT,2.513181818181818,0.6923348100287094,22,27.54813857954713
MADHYA PRADESH - AGAR MALWA,WHEAT,3.0583333333333336,0.8421975223584232,6,27.537793646596942
UTTARAKHAND - BAGESHWAR,MAIZE,1.2121052631578948,0.3337260844093621,19,27.53276423698601
UTTARAKHAND - PAURI GARHWAL,BARLEY,1.0242105263157895,0.2819242567600518,19,27.52600656958368
RAJASTHAN - PRATAPGARH,BARLEY,2.652727272727273,0.7293845475343019,11,27.495647782307476
GUJARAT - MAHESANA,MAIZE,1.4941666666666666,0.4107142947159961,24,27.487850176196055
CHHATTISGARH - KOREA,MAIZE,1.483157894736842,0.4074316934104682,19,27.470554204396368
UTTARAKHAND - RUDRA PRAYAG,MAIZE,1.23,0.33745781629379645,19,27.435594820633856
MAHARASHTRA - AURANGABAD,WHEAT,1.4931818181818182,0.40866083694633576,22,27.368457877684587
UTTAR PRADESH - HARDOI,BARLEY,1.88,0.5131601439446883,22,27.295752337483425
ASSAM - BAKSA,WHEAT,1.4492857142857143,0.395405620086013,14,27.28279290884269
JAMMU AND KASHMIR - POONCH,MAIZE,2.083684210526316,0.5683915955113633,19,27.278202360989905
CHHATTISGARH - SURGUJA,RICE,1.2463157894736843,0.33972555142702704,19,27.258384616188824
UTTAR PRADESH - BANDA,WHEAT,1.7277272727272726,0.47074340213045013,22,27.24639528247804
PUNJAB - BATHINDA,MAIZE,3.0,0.816496580927726,4,27.216552697590867
PUNJAB - MOGA,MAIZE,3.0,0.816496580927726,4,27.216552697590867
UTTARAKHAND - ALMORA,WHEAT,0.9921052631578948,0.2696825077211354,19,27.182852237143617
UTTARAKHAND - UDAM SINGH NAGAR,BARLEY,1.1794736842105262,0.32049395356075877,19,27.172624353656477
ASSAM - CACHAR,RICE,1.7758461538461536,0.48248669770423563,65,27.169397341051134
ASSAM - KARIMGANJ,RICE,1.7030303030303031,0.4626943490102949,66,27.16888526217034
ODISHA - BOUDH,WHEAT,1.3895,0.3774216544703785,20,27.16240766249576
RAJASTHAN - DHOLPUR,RICE,1.689090909090909,0.458329358503032,22,27.134676768209648
RAJASTHAN - JODHPUR,MAIZE,1.4657142857142857,0.39758736685880036,21,27.12584374280314
GUJARAT - BOTAD,WHEAT,2.646,0.7173074654567593,5,27.10912567863792
HIMACHAL PRADESH - KINNAUR,WHEAT,1.4171428571428573,0.38374656815589714,21,27.07889089809758
MIZORAM - KOLASIB,MAIZE,1.5106818181818182,0.40892597685333537,44,27.068967927706865
UTTAR PRADESH - BAREILLY,MAIZE,1.7211111111111113,0.46535041646162756,45,27.037790498093273
TRIPURA - SOUTH TRIPURA,MAIZE,1.2256,0.33133668677042083,25,27.034651335706663
MADHYA PRADESH - ALIRAJPUR,WHEAT,2.479090909090909,0.6691405613987922,11,26.99136844659595
CHHATTISGARH - BILASPUR,BARLEY,0.8638888888888889,0.23293874198239303,18,26.963970133010122
