State District,Crop,Area_Total,Producao_Total,Rendimento_Medio_Local
TELANGANA - MULUGU,MAIZE,4023.0,28536.0,7.045
RAJASTHAN - KOTA,BARLEY,11362.0,28121.0,2.6368181818181817
PUNJAB - FATEHGARH SAHIB,BARLEY,8900.0,28100.0,3.17
BIHAR - AURANGABAD,BARLEY,28343.0,27814.0,1.0304761904761905
JHARKHAND - EAST SINGHBUM,WHEAT,17166.32,27738.0,1.2441176470588236
JHARKHAND - KODERMA,MAIZE,17316.09,27628.0,1.335
MANIPUR - IMPHAL WEST,MAIZE,12650.0,27330.0,2.1313636363636363
JAMMU AND KASHMIR - KATHUA,BARLEY,31064.0,27234.0,0.85
MANIPUR - IMPHAL EAST,MAIZE,12740.0,27090.0,2.0845454545454545
UTTAR PRADESH - SIDDHARTH NAGAR,MAIZE,21216.0,27027.0,1.6381249999999998
JHARKHAND - SARAIKELA KHARSAWAN,WHEAT,12295.2,26875.0,1.4511764705882353
UTTARAKHAND - CHAMPAWAT,BARLEY,20643.0,26853.0,1.295263157894737
RAJASTHAN - CHITTORGARH,RICE,16978.0,26814.0,1.6163636363636364
HARYANA - SONIPAT,MAIZE,7798.0,26800.0,3.6271428571428572
WEST BENGAL - KALIMPONG,RICE,14352.0,26767.0,1.8633333333333333
KARNATAKA - RAICHUR,WHEAT,64766.0,26539.0,0.5572727272727273
BIHAR - GODDA,MAIZE,17047.0,26387.0,2.0542857142857143
TRIPURA - DHALAI,MAIZE,21937.0,26346.0,1.1784000000000001
CHHATTISGARH - BALOD,WHEAT,25194.0,26291.0,1.045
MEGHALAYA - SOUTH GARO HILLS,MAIZE,20538.0,26224.0,1.259090909090909
WEST BENGAL - HOOGHLY,WHEAT,12370.0,26189.0,2.2509090909090905
MIZORAM - SERCHHIP,MAIZE,23378.0,26056.0,1.041764705882353
GUJARAT - RAJKOT,MAIZE,17165.0,25990.0,1.5692592592592591
UTTAR PRADESH - GHAZIPUR,MAIZE,17846.0,25711.0,1.8045454545454545
ASSAM - BONGAIGAON,MAIZE,11366.0,25709.0,1.3633333333333333
JHARKHAND - KHUNTI,WHEAT,16324.74,25609.0,1.3550000000000002
TELANGANA - ADILABAD,WHEAT,14367.0,25602.0,1.7750000000000001
ASSAM - UDALGURI,WHEAT,27034.0,25564.0,1.0657142857142856
MADHYA PRADESH - BILASPUR,MAIZE,21036.0,25473.0,1.2566666666666666
UTTAR PRADESH - JAUNPUR,BARLEY,15423.0,25376.0,1.7240909090909091
MADHYA PRADESH - CHHATARPUR,MAIZE,24052.0,25368.0,0.8613636363636363
MADHYA PRADESH - RATLAM,RICE,37172.0,25331.0,0.7133333333333334
MADHYA PRADESH - GUNA,RICE,23091.0,25307.0,1.116
RAJASTHAN - DHOLPUR,RICE,16108.0,25252.0,1.689090909090909
NAGALAND - DIMAPUR,WHEAT,13120.0,25200.0,1.7594736842105263
UTTAR PRADESH - SANT KABEER NAGAR,BARLEY,10252.0,25185.0,2.4472727272727273
MADHYA PRADESH - KOREA,MAIZE,16330.0,25156.0,1.545
CHHATTISGARH - BASTAR,WHEAT,13259.0,24718.0,1.9842105263157896
MIZORAM - MAMIT,MAIZE,15252.0,24567.0,1.7783333333333333
ARUNACHAL PRADESH - TAWANG,RICE,18533.0,24517.0,1.3168181818181817
MADHYA PRADESH - DANTEWADA,MAIZE,15185.0,24482.0,1.615
RAJASTHAN - PRATAPGARH,RICE,12236.0,24240.0,2.0290909090909093
CHHATTISGARH - KANKER,WHEAT,14300.0,24086.0,1.7231578947368422
BIHAR - GAYA,BARLEY,22700.0,24030.0,1.1185714285714285
MADHYA PRADESH - GWALIOR,MAIZE,16700.0,23958.0,2.108421052631579
TELANGANA - KOMARAM BHEEM ASIFABAD,MAIZE,4949.0,23905.0,5.291666666666667
UTTAR PRADESH - MUZAFFARNAGAR,BARLEY,10097.0,23901.0,2.432727272727273
UTTAR PRADESH - KHERI,BARLEY,12517.0,23896.0,1.8622727272727273
ARUNACHAL PRADESH - LONGDING,RICE,17836.0,23765.0,1.3266666666666667
KARNATAKA - BALLARI,WHEAT,24324.0,23673.0,1.014090909090909
UTTAR PRADESH - RUDRA PRAYAG,WHEAT,19572.0,23642.0,1.21
WEST BENGAL - MEDINIPUR EAST,WHEAT,9844.0,23452.0,2.3813636363636363
ARUNACHAL PRADESH - LONGDING,MAIZE,9839.0,23392.0,2.3766666666666665
GUJARAT - DEVBHUMI DWARKA,WHEAT,6385.0,23300.0,3.338
UTTAR PRADESH - PAURI GARHWAL,BARLEY,22275.0,23256.0,1.05
JHARKHAND - RAMGARH,WHEAT,11365.1,23207.0,1.7149999999999999
UTTAR PRADESH - RUDRA PRAYAG,RICE,17074.0,23008.0,1.355
ODISHA - BALANGIR,MAIZE,23048.0,22821.0,1.1893877551020409
GUJARAT - SURENDRANAGAR,RICE,13749.0,22748.0,1.7926315789473686
TRIPURA - WEST TRIPURA,MAIZE,18438.0,22611.0,1.2048
JHARKHAND - DHANBAD,MAIZE,13123.14,22465.0,1.36875
JHARKHAND - KHUNTI,MAIZE,13268.529999999999,22428.0,1.68
JAMMU AND KASHMIR - DODA,BARLEY,70022.0,22400.0,0.32416666666666666
ANDHRA PRADESH - NIZAMABAD,WHEAT,26102.0,22400.0,0.8981250000000001
RAJASTHAN - SAWAI MADHOPUR,MAIZE,15545.0,22353.0,1.4990909090909093
MADHYA PRADESH - JASHPUR,MAIZE,13427.0,22109.0,1.645
TELANGANA - MANCHERIAL,MAIZE,4501.0,22075.0,4.831666666666667
UTTARAKHAND - DEHRADUN,BARLEY,15640.0,22000.0,1.4526315789473683
MADHYA PRADESH - BARWANI,RICE,39766.0,21930.0,0.6581818181818182
UTTARAKHAND - NAINITAL,BARLEY,17612.0,21905.0,1.2442105263157894
MEGHALAYA - SOUTH WEST GARO HILLS,MAIZE,8955.0,21586.0,2.408333333333333
BIHAR - RANCHI,MAIZE,16236.0,21466.0,1.9283333333333335
TRIPURA - SOUTH TRIPURA,MAIZE,17518.0,21376.0,1.2256
MADHYA PRADESH - RAIPUR,WHEAT,21800.0,21300.0,0.98
ARUNACHAL PRADESH - WEST KAMENG,RICE,19349.0,21132.0,1.0886363636363636
UTTAR PRADESH - JALAUN,RICE,19624.0,21105.0,1.1390909090909092
PUDUCHERRY - MAHE,RICE,8803.0,21097.0,2.1
BIHAR - GARHWA,WHEAT,15932.0,21069.0,1.3199999999999998
RAJASTHAN - JALORE,BARLEY,8536.0,20610.0,2.5527272727272727
TELANGANA - NALGONDA,MAIZE,11828.0,20351.0,3.919166666666667
MADHYA PRADESH - RAJNANDGAON,WHEAT,33100.0,20300.0,0.61
BIHAR - DUMKA,WHEAT,10632.0,20128.0,1.8900000000000001
RAJASTHAN - BARAN,BARLEY,8152.0,20080.0,2.637272727272727
BIHAR - HAZARIBAGH,WHEAT,10023.0,19977.0,1.99
HARYANA - ROHTAK,MAIZE,6986.0,19900.0,2.9330000000000003
MADHYA PRADESH - DHAR,RICE,34344.0,19892.0,0.67
TRIPURA - NORTH TRIPURA,MAIZE,15978.0,19789.0,1.1676
KARNATAKA - CHITRADURGA,WHEAT,15213.0,19746.0,1.2504545454545453
UTTAR PRADESH - CHAMPAWAT,RICE,16560.0,19394.0,1.17
RAJASTHAN - JODHPUR,BARLEY,7418.0,19280.0,2.6145454545454543
UTTAR PRADESH - AMBEDKAR NAGAR,MAIZE,15081.0,19081.0,1.7289285714285714
TELANGANA - YADADRI,MAIZE,8750.0,19023.0,4.53
GUJARAT - AHMADABAD,MAIZE,11456.0,18992.0,1.6857142857142855
ASSAM - DHEMAJI,WHEAT,20725.0,18976.0,0.805
BIHAR - GIRIDIH,MAIZE,14150.0,18957.0,1.8166666666666667
WEST BENGAL - BANKURA,MAIZE,8928.0,18856.0,2.338181818181818
CHHATTISGARH - RAIPUR,MAIZE,16312.0,18832.0,1.3157894736842106
ARUNACHAL PRADESH - WEST KAMENG,WHEAT,14654.0,18622.0,1.2495454545454545
ASSAM - CHIRANG,WHEAT,14447.0,18557.0,1.2864285714285713
ASSAM - JORHAT,WHEAT,16100.0,18415.0,1.2272727272727273
JAMMU AND KASHMIR - REASI,RICE,18177.0,18400.0,1.126
UTTAR PRADESH - LUCKNOW,BARLEY,10671.0,18342.0,1.8622727272727273
ASSAM - GOLAGHAT,WHEAT,19930.0,18272.0,0.9354545454545454
MAHARASHTRA - GADCHIROLI,WHEAT,20663.0,18200.0,0.9113636363636364
ASSAM - BAKSA,WHEAT,14813.0,18178.0,1.4492857142857143
UTTAR PRADESH - BAGHPAT,MAIZE,11187.0,18117.0,1.8114285714285714
GUJARAT - VALSAD,WHEAT,6905.0,18115.0,2.7266666666666666
GUJARAT - KACHCHH,MAIZE,10584.0,18024.0,1.8033333333333335
UTTAR PRADESH - MAU,MAIZE,13046.0,17735.0,1.5945098039215686
HARYANA - KARNAL,MAIZE,5152.0,17700.0,3.651818181818182
ASSAM - TINSUKIA,MAIZE,20429.0,17656.0,0.8761904761904761
UTTAR PRADESH - MUZAFFARNAGAR,MAIZE,11724.0,17639.0,1.6047727272727272
GUJARAT - ANAND,MAIZE,9559.0,17473.0,1.5742105263157895
MIZORAM - LAWNGTLAI,MAIZE,9884.0,17441.0,1.8657142857142857
MADHYA PRADESH - SHEOPUR,BARLEY,9365.0,17412.0,1.9515789473684209
ASSAM - NAGAON,MAIZE,10568.0,17250.0,1.4438095238095239
MADHYA PRADESH - DURG,WHEAT,33600.0,17200.0,0.51
MEGHALAYA - SOUTH WEST KHASI HILLS,RICE,9178.0,17198.0,2.256875
ODISHA - ANUGUL,MAIZE,22482.0,17083.0,1.2517857142857143
BIHAR - BANKA,BARLEY,15746.0,17050.0,1.1757142857142857
PUNJAB - KAPURTHALA,BARLEY,5000.0,17000.0,3.4
JAMMU AND KASHMIR - KISHTWAR,RICE,12028.0,16962.0,1.45
BIHAR - CHATRA,MAIZE,15978.0,16927.0,1.426
ANDHRA PRADESH - RANGAREDDI,WHEAT,23031.0,16849.0,0.783125
BIHAR - AURANGABAD,MAIZE,9510.0,16830.0,2.654181818181818
RAJASTHAN - JHALAWAR,BARLEY,6336.0,16707.0,2.637272727272727
PUNJAB - FARIDKOT,BARLEY,5200.0,16700.0,3.2857142857142856
HARYANA - KURUKSHETRA,MAIZE,5621.0,16700.0,3.38375
LADDAK - KARGIL,WHEAT,19284.0,16686.0,0.8653846153846154
MADHYA PRADESH - ASHOKNAGAR,BARLEY,7322.0,16584.0,2.245
THE DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,WHEAT,8745.0,16583.0,1.9186666666666667
WEST BENGAL - MURSHIDABAD,BARLEY,14939.0,16563.0,1.2386363636363635
NAGALAND - WOKHA,WHEAT,8620.0,16350.0,1.7378947368421054
UTTAR PRADESH - PITHORAGARH,BARLEY,14084.0,16274.0,1.1166666666666667
MANIPUR - SENAPATI,WHEAT,6870.0,16230.0,2.455454545454545
NAGALAND - MON,WHEAT,9270.0,16210.0,1.6421052631578947
MAHARASHTRA - SOLAPUR,RICE,19424.0,16086.0,0.581
UTTAR PRADESH - MATHURA,MAIZE,8044.0,15824.0,1.9518604651162792
UTTAR PRADESH - HAPUR,MAIZE,7274.0,15708.0,2.052142857142857
MAHARASHTRA - BEED,RICE,34094.0,15609.0,0.45428571428571424
NAGALAND - PHEK,WHEAT,8570.0,15590.0,1.7252631578947368
GUJARAT - NAVSARI,WHEAT,5407.0,15541.0,2.883125
MADHYA PRADESH - BILASPUR,WHEAT,24600.0,15500.0,0.6499999999999999
UTTAR PRADESH - PILIBHIT,MAIZE,9524.0,15467.0,1.6634090909090908
WEST BENGAL - PURBA BARDHAMAN,MAIZE,8051.0,15463.0,2.0302702702702704
ARUNACHAL PRADESH - KURUNG KUMEY,MAIZE,11496.0,15450.0,1.3747058823529412
BIHAR - RANCHI,WHEAT,7598.0,15409.0,2.025
JAMMU AND KASHMIR - UDHAMPUR,BARLEY,16822.0,15386.0,0.89
UTTAR PRADESH - BAREILLY,MAIZE,9563.0,15328.0,1.7211111111111113
MANIPUR - CHURACHANDPUR,WHEAT,6690.0,15310.0,2.441818181818182
ARUNACHAL PRADESH - SIANG,MAIZE,8793.0,15294.0,1.7375
NAGALAND - KOHIMA,WHEAT,7910.0,15270.0,1.8485
UTTARAKHAND - CHAMPAWAT,MAIZE,13003.0,15226.0,1.358421052631579
JHARKHAND - WEST SINGHBHUM,WHEAT,12606.71,15186.0,1.1511764705882352
BIHAR - PASHCHIM CHAMPARAN,BARLEY,10360.0,15126.0,1.3663157894736842
BIHAR - DEOGHAR,WHEAT,8745.0,15073.0,1.725
ASSAM - KOKRAJHAR,MAIZE,19449.0,14930.0,0.7657142857142858
GUJARAT - MAHESANA,MAIZE,9702.0,14847.0,1.4941666666666666
KARNATAKA - HAVERI,WHEAT,24460.0,14827.0,0.6342857142857143
MANIPUR - THOUBAL,WHEAT,6050.0,14680.0,2.4736363636363636
UTTAR PRADESH - MAHARAJGANJ,MAIZE,9471.0,14518.0,1.9018181818181816
BIHAR - CHATRA,WHEAT,9810.0,14474.0,1.4849999999999999
MADHYA PRADESH - VIDISHA,BARLEY,7485.0,14449.0,2.0140000000000002
PUNJAB - FAZILKA,MAIZE,3900.0,14400.0,3.5566666666666666
NAGALAND - MOKOKCHUNG,WHEAT,8410.0,14390.0,1.674736842105263
UTTAR PRADESH - SANT RAVIDAS NAGAR,MAIZE,14832.0,14304.0,1.2967857142857144
TRIPURA - GOMATI,MAIZE,9878.0,14146.0,1.4863636363636366
MADHYA PRADESH - SHAHDOL,BARLEY,19534.0,14127.0,0.82
BIHAR - DEOGHAR,MAIZE,11159.0,14110.0,1.596
RAJASTHAN - BHILWARA,RICE,8045.0,14097.0,1.6822727272727271
ODISHA - NAYAGARH,MAIZE,12726.0,14056.0,1.2976744186046512
WEST BENGAL - BIRBHUM,MAIZE,7890.0,14036.0,1.67225
ASSAM - DHEMAJI,MAIZE,8140.0,14024.0,1.895714285714286
JHARKHAND - DHANBAD,WHEAT,6780.66,14024.0,1.6358823529411763
PUNJAB - MUKTSAR,MAIZE,6000.0,14000.0,2.0566666666666666
UTTAR PRADESH - MEERUT,BARLEY,4473.0,13955.0,3.257727272727273
CHHATTISGARH - BIJAPUR,MAIZE,7943.0,13841.0,1.785
ASSAM - GOALPARA,MAIZE,6139.0,13827.0,1.1838095238095239
MEGHALAYA - SOUTH WEST KHASI HILLS,MAIZE,8197.0,13659.0,1.6666666666666667
BIHAR - PATNA,BARLEY,8967.0,13647.0,1.4976190476190476
HARYANA - CHARKI DADRI,BARLEY,3500.0,13400.0,3.92
NAGALAND - TUENSANG,WHEAT,7290.0,13380.0,1.684736842105263
MADHYA PRADESH - KORBA,MAIZE,9982.0,13297.0,1.33
UTTARAKHAND - UTTAR KASHI,MAIZE,9637.0,13267.0,1.4289473684210527
NAGALAND - ZUNHEBOTO,WHEAT,7620.0,13230.0,1.683684210526316
HIMACHAL PRADESH - LAHUL AND SPITI,BARLEY,11000.0,13230.0,1.1985714285714286
UTTAR PRADESH - BARABANKI,BARLEY,5947.0,13184.0,2.315
LADDAK - KARGIL,BARLEY,15419.0,13142.0,0.855
HIMACHAL PRADESH - KINNAUR,MAIZE,5434.0,13107.0,2.4814285714285713
ARUNACHAL PRADESH - LOHIT,WHEAT,7599.0,13091.0,1.7145454545454546
UTTAR PRADESH - HARIDWAR,MAIZE,8148.0,13080.0,1.4833333333333334
MADHYA PRADESH - KANKER,MAIZE,7616.0,13036.0,1.71
MIZORAM - SAIHA,MAIZE,9180.0,12886.0,1.6981818181818182
UTTAR PRADESH - HAMIRPUR,RICE,10888.0,12681.0,1.2954545454545454
UTTAR PRADESH - VARANASI,BARLEY,7413.0,12631.0,1.7245454545454544
MAHARASHTRA - WASHIM,MAIZE,6511.0,12606.0,1.9316
MADHYA PRADESH - KATNI,BARLEY,7950.0,12605.0,1.426842105263158
MAHARASHTRA - NAGPUR,MAIZE,8652.0,12580.0,1.5855555555555556
BIHAR - PURBI CHAMPARAN,BARLEY,9880.0,12563.0,1.3359999999999999
BIHAR - BOKARO,MAIZE,13898.0,12543.0,1.2275
BIHAR - ROHTAS,MAIZE,6974.0,12454.0,2.4693877551020407
BIHAR - MUZAFFARPUR,BARLEY,8512.0,12423.0,1.3838095238095238
SIKKIM - NORTH DISTRICT,WHEAT,11113.0,12401.0,1.0518181818181818
UTTAR PRADESH - FAIZABAD,BARLEY,5525.0,12316.0,2.317272727272727
ODISHA - MAYURBHANJ,WHEAT,9941.0,12313.0,1.2863636363636364
MANIPUR - BISHNUPUR,WHEAT,5050.0,12310.0,2.5272727272727273
GUJARAT - ARAVALLI,RICE,7326.0,12294.0,1.7440000000000002
JAMMU AND KASHMIR - SHOPIAN,RICE,4049.0,12274.0,3.098888888888889
BIHAR - GIRIDIH,WHEAT,9400.0,12266.0,1.305
UTTAR PRADESH - FATEHPUR,MAIZE,7844.0,12251.0,1.8549056603773586
ODISHA - NUAPADA,MAIZE,11910.0,12238.0,1.0636363636363637
PUNJAB - BATHINDA,MAIZE,4000.0,12000.0,3.0
MADHYA PRADESH - MANDSAUR,BARLEY,4471.0,11933.0,2.614117647058823
CHHATTISGARH - JANJGIR-CHAMPA,MAIZE,7263.0,11927.0,1.6957894736842105
BIHAR - PAKUR,MAIZE,8837.0,11923.0,1.6039999999999999
CHHATTISGARH - KORBA,WHEAT,12462.0,11918.0,0.9736842105263158
WEST BENGAL - HOWRAH,WHEAT,6889.0,11832.0,1.8047619047619048
BIHAR - KAIMUR (BHABUA),MAIZE,6730.0,11754.0,2.4465
UTTAR PRADESH - SAMBHAL,BARLEY,4562.0,11749.0,2.5928571428571425
BIHAR - SIWAN,BARLEY,8457.0,11591.0,1.3995238095238096
TELANGANA - MEDCHAL MALKAJGIRI,MAIZE,3435.0,11563.0,4.88
ARUNACHAL PRADESH - EAST SIANG,WHEAT,6077.0,11549.0,2.0452380952380955
UTTAR PRADESH - BALRAMPUR,BARLEY,5100.0,11475.0,2.3385714285714285
UTTAR PRADESH - SIDDHARTH NAGAR,BARLEY,4422.0,11310.0,2.440909090909091
MAHARASHTRA - JALGAON,RICE,11200.0,11200.0,1.0284615384615383
MANIPUR - IMPHAL EAST,WHEAT,4730.0,11090.0,2.4690909090909092
UTTARAKHAND - BAGESHWAR,MAIZE,9639.0,11077.0,1.2121052631578948
ARUNACHAL PRADESH - CHANGLANG,WHEAT,5893.0,11063.0,1.791818181818182
KARNATAKA - YADAGIRI,MAIZE,4286.0,11022.0,2.928846153846154
HARYANA - FARIDABAD,MAIZE,4283.0,11000.0,2.5759999999999996
UTTAR PRADESH - PITHORAGARH,MAIZE,9941.0,10973.0,1.12
TRIPURA - KHOWAI,MAIZE,7660.0,10937.0,1.4945454545454546
RAJASTHAN - ALWAR,RICE,6524.0,10887.0,1.6822727272727271
UTTAR PRADESH - SANT RAVIDAS NAGAR,BARLEY,8576.0,10874.0,1.285909090909091
ASSAM - DIBRUGARH,WHEAT,9539.0,10778.0,1.1552380952380954
JAMMU AND KASHMIR - SHOPIAN,MAIZE,11193.0,10696.0,0.99
MANIPUR - IMPHAL WEST,WHEAT,4630.0,10690.0,2.4490909090909088
UTTAR PRADESH - ALMORA,BARLEY,10502.0,10567.0,0.9900000000000001
UTTAR PRADESH - MAHOBA,RICE,9247.0,10494.0,1.294090909090909
BIHAR - JAMUI,BARLEY,10972.0,10458.0,1.0780952380952382
ASSAM - BAKSA,MAIZE,4489.0,10419.0,1.9721428571428572
JAMMU AND KASHMIR - LEH LADAKH,WHEAT,10947.0,10123.0,0.9200000000000002
BIHAR - SAHEBGANJ,WHEAT,5021.0,10117.0,2.0149999999999997
UTTAR PRADESH - TEHRI GARHWAL,BARLEY,8710.0,10006.0,1.14
PUNJAB - SHAHID BHAGAT SINGH NAGAR,BARLEY,3000.0,10000.0,3.33
BIHAR - PALAMU,BARLEY,11571.0,9874.0,0.855
ASSAM - UDALGURI,MAIZE,6853.0,9653.0,1.3128571428571427
JAMMU AND KASHMIR - PULWAMA,WHEAT,7013.0,9581.0,1.4161111111111113
UTTAR PRADESH - AGRA,MAIZE,5059.0,9452.0,1.912857142857143
ODISHA - KENDUJHAR,WHEAT,7483.0,9407.0,1.422
HARYANA - SONIPAT,BARLEY,2347.0,9400.0,4.1725
BIHAR - SAHEBGANJ,MAIZE,6843.0,9349.0,2.0214285714285714
GUJARAT - CHHOTAUDEPUR,WHEAT,2776.0,9217.0,3.318
KARNATAKA - DAVANGERE,WHEAT,9915.0,9096.0,0.9942857142857142
UTTAR PRADESH - RAMPUR,BARLEY,4016.0,9067.0,2.4435294117647057
UTTAR PRADESH - KAUSHAMBI,MAIZE,5039.0,8981.0,1.8499999999999999
UTTAR PRADESH - BAGHPAT,BARLEY,2838.0,8891.0,3.2572727272727273
JAMMU AND KASHMIR - BADGAM,WHEAT,10443.0,8865.0,0.9727777777777779
WEST BENGAL - PARAGANAS SOUTH,MAIZE,4039.0,8852.0,2.340526315789474
ASSAM - CHIRANG,MAIZE,5747.0,8831.0,1.5007142857142857
MADHYA PRADESH - GUNA,BARLEY,4017.0,8740.0,2.1075
BIHAR - WEST SINGHBHUM,MAIZE,6477.0,8708.0,1.9516666666666669
HIMACHAL PRADESH - KINNAUR,WHEAT,5772.0,8672.0,1.4171428571428573
NAGALAND - DIMAPUR,BARLEY,5160.0,8580.0,1.3906666666666667
TRIPURA - WEST TRIPURA,WHEAT,4503.0,8534.0,1.9704761904761905
PUNJAB - MOGA,MAIZE,3100.0,8400.0,3.0
UTTAR PRADESH - MORADABAD,BARLEY,3542.0,8376.0,2.4231818181818183
UTTAR PRADESH - HAPUR,BARLEY,2423.0,8374.0,3.487142857142857
MADHYA PRADESH - RAJGARH,BARLEY,4588.0,8353.0,1.5775000000000001
MADHYA PRADESH - SURGUJA,BARLEY,9900.0,8300.0,0.835
ARUNACHAL PRADESH - PAPUM PARE,WHEAT,4188.0,8264.0,1.8522727272727273
WEST BENGAL - PARAGANAS NORTH,MAIZE,2861.0,8249.0,3.006333333333333
ARUNACHAL PRADESH - LOWER DIBANG VALLEY,WHEAT,4800.0,8239.0,1.6594117647058824
ARUNACHAL PRADESH - LOWER SIANG,RICE,5428.0,8189.0,1.51
UTTAR PRADESH - RAMPUR,MAIZE,5023.0,8042.0,1.6474468085106384
WEST BENGAL - HOOGHLY,MAIZE,3575.0,8039.0,2.2009523809523808
MADHYA PRADESH - HARDA,BARLEY,4031.0,7911.0,2.0083333333333333
UTTAR PRADESH - PAURI GARHWAL,MAIZE,7338.0,7848.0,1.0766666666666667
ARUNACHAL PRADESH - KAMLE,RICE,3581.0,7845.0,2.19
UTTAR PRADESH - SHRAVASTI,BARLEY,3501.0,7798.0,2.331818181818182
SIKKIM - EAST DISTRICT,BARLEY,7181.0,7785.0,1.0786363636363636
GUJARAT - GANDHINAGAR,MAIZE,6070.0,7736.0,1.4830434782608695
TRIPURA - SEPAHIJALA,MAIZE,5085.0,7736.0,1.5554545454545454
MAHARASHTRA - GONDIA,MAIZE,6314.0,7701.0,1.5903571428571428
UTTAR PRADESH - ALMORA,MAIZE,6532.0,7694.0,1.1733333333333333
TRIPURA - DHALAI,WHEAT,3784.0,7670.0,2.0595238095238093
UTTAR PRADESH - ALLAHABAD,MAIZE,4668.0,7660.0,1.923170731707317
BIHAR - LOHARDAGA,MAIZE,5586.0,7625.0,2.0385714285714287
ASSAM - KAMRUP,MAIZE,5337.0,7301.0,1.447142857142857
ASSAM - NALBARI,MAIZE,4891.0,7227.0,1.4761904761904763
DELHI - DELHI_TOTAL,MAIZE,1228.0,7225.0,8.17
BIHAR - NALANDA,BARLEY,5108.0,7170.0,1.4490476190476191
UTTAR PRADESH - AMETHI,MAIZE,5793.0,7156.0,1.75
PUNJAB - RUPNAGAR,BARLEY,2300.0,7100.0,3.4
CHHATTISGARH - BALRAMPUR,BARLEY,8702.0,7090.0,0.8300000000000001
ASSAM - LAKHIMPUR,WHEAT,9870.0,6905.0,0.8745454545454546
UTTAR PRADESH - BAGESHWAR,BARLEY,4768.0,6805.0,1.43
MAHARASHTRA - AURANGABAD,RICE,12500.0,6800.0,0.6463636363636364
ODISHA - SAMBALPUR,WHEAT,4353.0,6795.0,1.4215
CHHATTISGARH - DURG,MAIZE,5498.0,6743.0,1.2210526315789474
BIHAR - JEHANABAD,BARLEY,6157.0,6731.0,1.4004761904761904
JAMMU AND KASHMIR - KISHTWAR,BARLEY,20797.0,6678.0,0.3138095238095238
ODISHA - BOUDH,MAIZE,7698.0,6649.0,0.9344444444444444
SIKKIM - WEST DISTRICT,BARLEY,5085.0,6571.0,1.1460000000000001
BIHAR - GARHWA,BARLEY,9159.0,6562.0,0.715
UTTAR PRADESH - TEHRI GARHWAL,MAIZE,6269.0,6554.0,1.0366666666666666
BIHAR - GUMLA,MAIZE,6353.0,6522.0,1.875714285714286
ANDHRA PRADESH - KURNOOL,WHEAT,10303.0,6518.0,0.74
UTTAR PRADESH - HAMIRPUR,MAIZE,2339.0,6503.0,1.754
TAMIL NADU - SIVAGANGA,MAIZE,1105.0,6475.0,4.8724
JAMMU AND KASHMIR - KARGIL,WHEAT,7429.0,6427.0,0.868
UTTARAKHAND - UDAM SINGH NAGAR,MAIZE,3428.0,6302.0,1.8858333333333333
UTTARAKHAND - UTTAR KASHI,BARLEY,4645.0,6265.0,1.3442105263157895
RAJASTHAN - KARAULI,MAIZE,4775.0,6247.0,1.4790476190476192
UTTAR PRADESH - DEHRADUN,BARLEY,4374.0,6238.0,1.4633333333333336
MADHYA PRADESH - RAJNANDGAON,MAIZE,5850.0,6221.0,1.1500000000000001
KARNATAKA - YADAGIRI,WHEAT,7234.0,6150.0,0.8811111111111111
MADHYA PRADESH - DEWAS,RICE,9626.0,5996.0,0.6894736842105263
TELANGANA - NIZAMABAD,WHEAT,3484.0,5976.0,1.5999999999999999
BIHAR - GUMLA,WHEAT,3482.0,5972.0,1.71
NAGALAND - PEREN,WHEAT,3350.0,5880.0,1.7200000000000002
ODISHA - BARGARH,WHEAT,3892.0,5826.0,1.4272727272727272
UTTAR PRADESH - BAREILLY,BARLEY,2652.0,5821.0,2.375
UTTAR PRADESH - KUSHI NAGAR,BARLEY,2607.0,5795.0,2.270952380952381
TRIPURA - SOUTH TRIPURA,WHEAT,2992.0,5691.0,1.9704761904761903
BIHAR - SARAN,BARLEY,4129.0,5620.0,1.4178947368421053
BIHAR - LOHARDAGA,WHEAT,3662.0,5604.0,1.53
BIHAR - SITAMARHI,BARLEY,4217.0,5585.0,1.3447619047619046
TELANGANA - NIRMAL,WHEAT,3156.0,5570.0,1.7866666666666668
UTTAR PRADESH - MAHOBA,MAIZE,1730.0,5546.0,1.8160869565217392
MADHYA PRADESH - KOREA,WHEAT,5100.0,5500.0,1.08
MADHYA PRADESH - SHAJAPUR,BARLEY,3589.0,5446.0,1.6672222222222222
TRIPURA - UNAKOTI,MAIZE,3925.0,5439.0,1.470909090909091
WEST BENGAL - JHARGRAM,WHEAT,2179.0,5414.0,2.5233333333333334
BIHAR - PAKUR,WHEAT,3118.0,5414.0,1.735
CHHATTISGARH - GARIYABAND,WHEAT,3090.0,5361.0,1.7687499999999998
MAHARASHTRA - WASHIM,RICE,8700.0,5300.0,0.7691666666666667
ODISHA - BALANGIR,WHEAT,4223.0,5275.0,1.5699999999999998
BIHAR - VAISHALI,BARLEY,3996.0,5241.0,1.3485714285714285
NAGALAND - WOKHA,BARLEY,3360.0,5240.0,1.308
BIHAR - DHANBAD,MAIZE,5265.0,5224.0,1.0
NAGALAND - MON,BARLEY,2950.0,5180.0,1.3619999999999999
NAGALAND - PHEK,BARLEY,2780.0,5140.0,1.4446666666666665
UTTAR PRADESH - MAHARAJGANJ,BARLEY,2302.0,5115.0,2.316818181818182
