State District,Crop,Rendimento_Medio,Precipitacao_Anual_Media,Precipitacao_Jun_Sep_Media,Temp_Media_JanFeb,Temp_Media_MarMay,Temp_Media_JunSep,Temp_Media_OctDec
GUJARAT - BHARUCH,WHEAT,1.5613636363636365,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - BHAVNAGAR,MAIZE,1.5195833333333333,1126.55,857.0791666666668,20.065,26.84875,27.67125,22.656666666666666
GUJARAT - BHAVNAGAR,RICE,1.75,1096.7,814.225,19.505,26.5975,27.54,22.32
GUJARAT - BHAVNAGAR,WHEAT,2.740909090909091,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - BOTAD,MAIZE,2.58,1200.3,889.8,21.24,28.16,28.28,23.55
GUJARAT - BOTAD,WHEAT,2.646,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - CHHOTAUDEPUR,MAIZE,2.2213333333333334,1168.9,866.94,21.005999999999997,27.592,28.166,23.483999999999998
GUJARAT - CHHOTAUDEPUR,RICE,1.294,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - CHHOTAUDEPUR,WHEAT,3.318,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - DANG,MAIZE,1.3655555555555554,1122.1888888888889,851.838888888889,19.973333333333333,26.775,27.581666666666667,22.573888888888888
GUJARAT - DANG,RICE,1.54,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - DANG,WHEAT,2.611904761904762,1126.4714285714285,852.5095238095239,20.103809523809524,26.893333333333334,27.672857142857143,22.693333333333335
GUJARAT - DEVBHUMI DWARKA,MAIZE,1.775,1211.0,897.7,21.84,28.41,28.5,24.21
GUJARAT - DEVBHUMI DWARKA,WHEAT,3.338,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - DOHAD,MAIZE,1.5441379310344827,1146.1275862068965,871.3551724137931,20.40655172413793,27.126896551724137,27.831724137931033,22.938275862068966
GUJARAT - DOHAD,RICE,0.861875,1141.78125,869.5625,20.308125,27.000625,27.730625,22.775625
GUJARAT - DOHAD,WHEAT,2.08,1141.78125,869.5625,20.308125,27.000625,27.730625,22.775625
GUJARAT - GANDHINAGAR,MAIZE,1.4830434782608695,1135.6565217391303,866.9565217391304,20.09391304347826,26.887391304347826,27.676086956521736,22.726956521739133
GUJARAT - GANDHINAGAR,RICE,2.4403448275862067,1137.851724137931,864.2793103448275,20.202068965517242,26.913103448275862,27.70413793103448,22.70448275862069
GUJARAT - GANDHINAGAR,WHEAT,3.2040909090909087,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - GIR SOMNATH,MAIZE,1.626,1204.58,892.96,21.479999999999997,28.26,28.368000000000002,23.814
GUJARAT - GIR SOMNATH,WHEAT,3.8939999999999997,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - JAMNAGAR,MAIZE,1.441875,1137.675,852.5625,20.074375,26.881875,27.625625,22.598125
GUJARAT - JAMNAGAR,WHEAT,3.0395454545454546,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - JUNAGADH,MAIZE,1.5966666666666667,1130.6666666666667,841.8555555555555,19.827777777777776,26.774444444444445,27.666666666666668,22.607777777777777
GUJARAT - JUNAGADH,RICE,2.25,1149.6999999999998,883.9,19.205,26.035,27.57,22.3
GUJARAT - JUNAGADH,WHEAT,3.6318181818181823,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - KACHCHH,MAIZE,1.8033333333333335,1151.9666666666667,868.0,20.7725,27.34583333333333,28.036666666666665,23.314999999999998
GUJARAT - KACHCHH,WHEAT,2.7854545454545456,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - KHEDA,MAIZE,1.7891428571428571,1145.597142857143,871.4028571428571,20.34285714285714,27.16342857142857,27.77457142857143,22.88457142857143
GUJARAT - KHEDA,RICE,2.618292682926829,1129.0365853658536,856.6878048780487,20.138048780487804,26.921951219512195,27.679756097560972,22.706829268292683
GUJARAT - KHEDA,WHEAT,2.512272727272727,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - MAHESANA,MAIZE,1.4941666666666666,1139.7458333333334,862.1083333333332,20.291666666666668,27.093333333333334,27.73625,22.83
GUJARAT - MAHESANA,RICE,2.2011538461538462,1136.2961538461539,857.5192307692307,20.222692307692306,26.964615384615385,27.743076923076924,22.794615384615383
GUJARAT - MAHESANA,WHEAT,2.880909090909091,1131.7954545454545,856.8454545454545,20.09090909090909,26.876363636363635,27.671363636363637,22.672272727272727
GUJARAT - MAHISAGAR,MAIZE,1.9,1168.9,866.94,21.005999999999997,27.592,28.166,23.483999999999998
GUJARAT - MAHISAGAR,RICE,2.196,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - MAHISAGAR,WHEAT,2.406,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - MORBI,MAIZE,1.5025,1158.375,859.25,20.7975,27.3875,28.0825,23.3025
GUJARAT - MORBI,WHEAT,3.5,1168.9,866.9399999999999,21.006,27.592000000000002,28.166000000000004,23.484
GUJARAT - NARMADA,MAIZE,1.7972727272727274,1147.2969696969699,875.9242424242424,20.416666666666668,27.16969696969697,27.82,22.946060606060605
GUJARAT - NARMADA,RICE,0.9372222222222223,1134.2055555555555,870.7833333333333,20.23611111111111,26.96722222222222,27.714444444444446,22.736666666666665
GUJARAT - NARMADA,WHEAT,2.6975,1141.78125,869.5625,20.308125,27.000625,27.730625,22.775625
GUJARAT - NAVSARI,MAIZE,1.85625,1168.35,882.025,21.1375,27.759999999999998,28.153750000000002,23.541249999999998
GUJARAT - NAVSARI,RICE,2.78875,1141.78125,869.5625,20.308125,27.000625,27.730625,22.775625
GUJARAT - NAVSARI,WHEAT,2.883125,1141.78125,869.5625,20.308125,27.000625,27.730625,22.775625
